Customer ID,Invoice,InvoiceDate,Quantity,Price
10047,500728,2026-04-20 00:00:00,4,20.74
10072,500925,2026-06-24 00:00:00,3,9.64
10043,500700,2026-06-15 00:00:00,1,9.08
10055,500786,2026-01-05 00:00:00,1,10.6
10058,500816,2026-03-08 00:00:00,3,30.13
10040,500671,2026-06-16 00:00:00,6,25.19
10141,501187,2025-10-03 00:00:00,1,8.12
10017,500292,2026-07-19 00:00:00,1,34.63
10093,501031,2026-02-28 00:00:00,1,14.48
10048,500741,2026-04-25 00:00:00,1,24.37
10065,500868,2026-04-13 00:00:00,2,20.07
10023,500383,2026-04-20 00:00:00,2,20.89
10062,500849,2026-07-16 00:00:00,4,10.02
10005,500079,2026-06-26 00:00:00,2,21.29
10007,500107,2026-06-18 00:00:00,1,46.42
10073,500934,2026-01-27 00:00:00,4,16.36
10074,500939,2026-06-22 00:00:00,4,17.1
10127,501167,2025-10-30 00:00:00,2,12.01
10099,501058,2026-04-13 00:00:00,2,10.58
10010,500168,2026-07-14 00:00:00,3,37.36
10095,501037,2025-12-24 00:00:00,2,24.72
10113,501118,2025-10-26 00:00:00,3,19.67
10104,501076,2026-03-20 00:00:00,1,16.37
10014,500233,2026-05-23 00:00:00,2,23.08
10006,500087,2026-04-22 00:00:00,2,41.72
10073,500935,2026-04-27 00:00:00,1,21.81
10038,500637,2026-07-08 00:00:00,5,20.5
10152,501204,2025-10-25 00:00:00,1,7.87
10072,500918,2026-03-06 00:00:00,2,23.43
10030,500497,2026-05-30 00:00:00,4,27.58
10112,501117,2026-05-24 00:00:00,3,7.44
10018,500300,2026-04-06 00:00:00,6,54.28
10002,500025,2026-06-06 00:00:00,5,26.96
10003,500034,2026-05-10 00:00:00,6,40.73
10041,500682,2026-05-15 00:00:00,1,30.61
10002,500024,2026-05-21 00:00:00,1,55.89
10043,500697,2026-05-16 00:00:00,3,27.74
10109,501101,2026-02-02 00:00:00,1,5.41
10133,501175,2025-10-14 00:00:00,2,8.42
10025,500410,2026-05-22 00:00:00,6,53.1
10005,500067,2026-03-23 00:00:00,4,27.81
10036,500607,2026-02-02 00:00:00,6,45.56
10047,500737,2026-06-03 00:00:00,2,12.95
10035,500597,2026-05-30 00:00:00,5,23.91
10019,500319,2026-03-08 00:00:00,2,37.22
10019,500317,2026-03-05 00:00:00,2,29.58
10034,500569,2025-12-29 00:00:00,5,32.31
10020,500332,2025-10-14 00:00:00,5,29.88
10010,500163,2026-05-26 00:00:00,6,41.56
10047,500731,2026-04-26 00:00:00,2,19.29
10045,500713,2026-05-03 00:00:00,1,24.78
10091,501024,2026-04-17 00:00:00,1,24.02
10072,500919,2026-04-19 00:00:00,1,21.15
10047,500736,2026-05-30 00:00:00,1,14.94
10037,500628,2026-07-15 00:00:00,3,37.94
10109,501099,2025-10-12 00:00:00,1,5.82
10104,501078,2026-04-02 00:00:00,2,15.39
10008,500124,2026-06-15 00:00:00,3,38.07
10003,500035,2026-05-10 00:00:00,2,34.75
10152,501205,2025-11-22 00:00:00,1,13.73
10021,500357,2026-05-20 00:00:00,2,42.55
10003,500038,2026-05-23 00:00:00,4,19.89
10015,500248,2026-07-07 00:00:00,3,43.76
10114,501125,2026-02-21 00:00:00,1,5.03
10077,500957,2026-03-23 00:00:00,3,33.9
10013,500217,2026-07-11 00:00:00,6,23.85
10116,501135,2025-10-31 00:00:00,3,12.95
10031,500531,2026-05-29 00:00:00,4,19.4
10114,501125,2026-02-21 00:00:00,2,10.01
10006,500084,2026-03-31 00:00:00,2,46.27
10019,500320,2026-04-10 00:00:00,4,29.45
10078,500968,2026-06-04 00:00:00,3,34.31
10013,500209,2026-05-25 00:00:00,3,58.27
10060,500825,2026-04-23 00:00:00,3,24.65
10035,500589,2026-03-24 00:00:00,3,41.78
10029,500487,2026-07-19 00:00:00,4,21.91
10021,500350,2026-03-08 00:00:00,5,27.87
10021,500347,2026-02-05 00:00:00,1,52.56
10002,500026,2026-07-10 00:00:00,2,35.22
10016,500268,2026-04-18 00:00:00,3,57.12
10123,501161,2026-01-07 00:00:00,1,10.6
10030,500504,2026-06-12 00:00:00,5,27.82
10048,500742,2026-05-26 00:00:00,1,29.35
10013,500219,2026-07-25 00:00:00,2,30.28
10039,500647,2026-03-29 00:00:00,6,52.04
10071,500911,2026-05-01 00:00:00,2,31.2
10009,500148,2026-06-26 00:00:00,4,27.51
10056,500802,2026-02-15 00:00:00,2,11.75
10089,501012,2025-11-23 00:00:00,3,23.2
10039,500655,2026-05-05 00:00:00,5,56.71
10071,500912,2026-05-09 00:00:00,4,13.49
10075,500945,2025-10-01 00:00:00,1,12.15
10047,500735,2026-05-26 00:00:00,1,34.18
10013,500206,2026-03-11 00:00:00,2,59.25
10062,500843,2026-03-26 00:00:00,2,8.27
10058,500819,2026-07-11 00:00:00,1,13.15
10049,500747,2026-04-19 00:00:00,2,32.01
10070,500905,2026-05-27 00:00:00,2,26.05
10010,500152,2026-04-03 00:00:00,3,16.84
10015,500244,2026-06-01 00:00:00,5,48.37
10041,500681,2026-05-01 00:00:00,2,13.57
10044,500706,2026-01-10 00:00:00,2,19.83
10014,500234,2026-06-04 00:00:00,2,53.31
10020,500343,2026-06-10 00:00:00,2,19.36
10032,500536,2026-01-15 00:00:00,4,22.65
10007,500113,2026-07-11 00:00:00,3,22.79
10046,500722,2026-05-09 00:00:00,2,18.24
10114,501128,2026-04-24 00:00:00,1,21.27
10018,500308,2026-07-11 00:00:00,3,24.55
10069,500897,2026-04-22 00:00:00,2,16.86
10003,500043,2026-07-11 00:00:00,4,57.12
10027,500443,2026-07-07 00:00:00,6,28.84
10079,500972,2025-10-10 00:00:00,1,31.79
10067,500883,2026-04-29 00:00:00,4,20.78
10004,500057,2026-06-27 00:00:00,3,39.98
10011,500177,2026-07-19 00:00:00,5,34.48
10027,500438,2026-05-07 00:00:00,5,54.7
10154,501209,2025-11-22 00:00:00,2,7.02
10009,500148,2026-06-26 00:00:00,1,15.33
10023,500386,2026-05-08 00:00:00,4,54.02
10073,500928,2025-11-02 00:00:00,3,30.98
10043,500699,2026-05-27 00:00:00,1,31.58
10036,500606,2026-01-17 00:00:00,2,38.73
10028,500448,2026-01-26 00:00:00,2,52.34
10020,500346,2026-07-11 00:00:00,3,39.06
10013,500207,2026-03-31 00:00:00,1,38.41
10138,501182,2025-08-01 00:00:00,1,14.3
10032,500541,2026-04-22 00:00:00,2,23.37
10007,500109,2026-06-26 00:00:00,4,43.35
10073,500936,2026-06-08 00:00:00,2,15.06
10101,501063,2025-09-18 00:00:00,1,24.89
10037,500621,2025-12-06 00:00:00,1,39.69
10029,500477,2026-07-05 00:00:00,5,34.76
10158,501216,2026-02-20 00:00:00,1,6.81
10052,500771,2026-06-13 00:00:00,3,26.25
10053,500779,2026-06-30 00:00:00,3,30.76
10080,500984,2026-06-18 00:00:00,1,31.65
10024,500399,2026-05-29 00:00:00,2,49.73
10001,500009,2026-06-22 00:00:00,2,45.14
10017,500292,2026-07-19 00:00:00,4,15.02
10043,500698,2026-05-20 00:00:00,4,12.48
10151,501203,2025-12-06 00:00:00,2,7.69
10090,501019,2026-05-28 00:00:00,1,11.46
10065,500873,2026-07-22 00:00:00,4,31.11
10039,500661,2026-05-27 00:00:00,4,36.25
10069,500898,2026-04-29 00:00:00,4,9.2
10003,500040,2026-06-09 00:00:00,6,19.85
10034,500577,2026-06-13 00:00:00,4,22.66
10058,500817,2026-05-15 00:00:00,3,16.74
10101,501063,2025-09-18 00:00:00,2,6.31
10036,500617,2026-07-07 00:00:00,1,57.77
10027,500441,2026-06-25 00:00:00,5,26.73
10006,500089,2026-05-11 00:00:00,4,22.71
10055,500793,2026-05-18 00:00:00,3,22.94
10116,501139,2026-05-12 00:00:00,2,11.46
10137,501180,2025-08-21 00:00:00,2,11.8
10035,500591,2026-04-22 00:00:00,2,20.58
10007,500112,2026-07-05 00:00:00,1,54.79
10053,500778,2026-05-25 00:00:00,4,10.65
10079,500979,2026-06-10 00:00:00,1,22.35
10073,500927,2025-10-25 00:00:00,4,27.72
10010,500154,2026-04-13 00:00:00,6,50.72
10057,500810,2026-01-25 00:00:00,3,29.71
10086,501004,2026-03-18 00:00:00,2,18.26
10016,500266,2026-03-30 00:00:00,5,32.99
10104,501075,2026-02-16 00:00:00,3,21.23
10070,500906,2026-06-01 00:00:00,3,31.9
10039,500651,2026-04-16 00:00:00,3,52.03
10068,500886,2025-11-09 00:00:00,1,20.72
10113,501123,2026-05-06 00:00:00,2,5.59
10043,500701,2026-07-06 00:00:00,2,23.08
10079,500973,2025-11-15 00:00:00,3,30.14
10012,500186,2026-01-25 00:00:00,5,56.87
10008,500119,2026-05-23 00:00:00,4,29.27
10108,501097,2026-05-19 00:00:00,2,9.74
10005,500072,2026-04-26 00:00:00,4,33.73
10002,500013,2025-12-10 00:00:00,1,45.08
10074,500940,2026-06-30 00:00:00,3,33.38
10026,500424,2026-04-09 00:00:00,2,30.16
10077,500958,2026-03-28 00:00:00,3,14.38
10069,500895,2025-12-09 00:00:00,4,18.85
10024,500406,2026-07-28 00:00:00,5,59.23
10031,500518,2026-02-27 00:00:00,5,20.88
10007,500100,2026-05-25 00:00:00,1,59.87
10009,500147,2026-05-15 00:00:00,5,28.84
10088,501010,2026-05-03 00:00:00,3,12.9
10080,500982,2026-04-29 00:00:00,3,12.8
10043,500701,2026-07-06 00:00:00,1,15.63
10069,500898,2026-04-29 00:00:00,1,10.34
10114,501126,2026-03-15 00:00:00,3,19.48
10063,500851,2026-04-27 00:00:00,3,25.79
10064,500863,2026-04-22 00:00:00,1,29.12
10005,500069,2026-04-06 00:00:00,5,41.6
10095,501039,2026-03-04 00:00:00,3,7.08
10115,501130,2026-03-21 00:00:00,1,6.58
10069,500892,2025-10-26 00:00:00,3,16.28
10063,500850,2026-04-26 00:00:00,2,21.66
10008,500119,2026-05-23 00:00:00,1,36.34
10013,500216,2026-06-27 00:00:00,3,42.08
10066,500878,2026-06-26 00:00:00,4,26.4
10010,500156,2026-04-22 00:00:00,5,31.77
10033,500565,2026-06-14 00:00:00,6,46.87
10014,500231,2026-04-24 00:00:00,5,24.31
10012,500192,2026-05-14 00:00:00,2,35.45
10035,500583,2026-02-12 00:00:00,2,26.29
10120,501154,2026-03-30 00:00:00,3,20.2
10116,501136,2025-12-31 00:00:00,3,24.73
10019,500320,2026-04-10 00:00:00,5,20.76
10013,500206,2026-03-11 00:00:00,5,40.51
10006,500092,2026-06-07 00:00:00,4,49.84
10013,500214,2026-06-26 00:00:00,1,24.2
10058,500815,2026-02-01 00:00:00,1,27.17
10038,500641,2026-07-15 00:00:00,3,49.54
10057,500813,2026-05-14 00:00:00,1,9.94
10007,500097,2026-05-21 00:00:00,6,20.49
10096,501042,2026-02-23 00:00:00,3,7.05
10065,500873,2026-07-22 00:00:00,4,21.46
10073,500936,2026-06-08 00:00:00,3,17.28
10112,501115,2026-05-15 00:00:00,1,12.95
10010,500152,2026-04-03 00:00:00,4,20.57
10015,500247,2026-06-29 00:00:00,5,56.57
10086,501003,2026-02-17 00:00:00,3,23.94
10019,500326,2026-06-24 00:00:00,6,32.04
10108,501093,2026-01-24 00:00:00,1,10.14
10020,500344,2026-06-25 00:00:00,2,58.85
10026,500425,2026-04-12 00:00:00,2,44.63
10024,500400,2026-06-01 00:00:00,6,15.19
10006,500093,2026-06-12 00:00:00,5,30.01
10040,500676,2026-07-03 00:00:00,1,32.71
10010,500165,2026-05-31 00:00:00,2,18.82
10155,501210,2025-12-01 00:00:00,1,9.14
10087,501006,2026-01-01 00:00:00,2,13.85
10041,500685,2026-06-10 00:00:00,3,25.63
10018,500297,2026-03-01 00:00:00,3,22.89
10005,500064,2026-03-13 00:00:00,2,48.57
10016,500260,2026-03-16 00:00:00,1,23.9
10046,500723,2026-05-29 00:00:00,4,22.4
10009,500143,2026-02-20 00:00:00,2,53.26
10030,500492,2026-05-08 00:00:00,3,53.06
10109,501102,2026-04-10 00:00:00,1,24.47
10098,501056,2026-03-14 00:00:00,1,8.0
10016,500271,2026-05-08 00:00:00,6,49.41
10059,500821,2026-03-17 00:00:00,3,21.27
10019,500317,2026-03-05 00:00:00,5,59.85
10025,500421,2026-07-22 00:00:00,5,45.51
10152,501204,2025-10-25 00:00:00,1,11.24
10019,500313,2026-01-09 00:00:00,3,54.98
10160,501218,2025-11-15 00:00:00,1,5.86
10019,500309,2025-11-01 00:00:00,3,34.02
10028,500455,2026-04-08 00:00:00,3,48.01
10012,500185,2026-01-06 00:00:00,2,36.59
10078,500964,2026-04-13 00:00:00,2,18.01
10060,500833,2026-06-03 00:00:00,3,15.89
10002,500022,2026-04-29 00:00:00,3,35.08
10113,501119,2025-12-08 00:00:00,2,18.63
10030,500512,2026-07-19 00:00:00,4,35.17
10035,500588,2026-03-06 00:00:00,6,49.02
10007,500105,2026-06-11 00:00:00,1,17.32
10059,500823,2026-06-03 00:00:00,1,33.45
10006,500091,2026-05-21 00:00:00,4,20.39
10013,500211,2026-06-15 00:00:00,4,38.27
10028,500458,2026-05-08 00:00:00,1,55.76
10005,500065,2026-03-18 00:00:00,6,41.75
10009,500144,2026-04-17 00:00:00,3,38.91
10047,500733,2026-05-09 00:00:00,1,11.99
10031,500526,2026-05-05 00:00:00,6,49.83
10035,500591,2026-04-22 00:00:00,3,41.84
10035,500596,2026-05-29 00:00:00,1,56.92
10046,500721,2026-05-07 00:00:00,2,12.03
10094,501035,2026-01-26 00:00:00,3,15.73
10106,501088,2026-03-09 00:00:00,1,9.02
10019,500316,2026-03-05 00:00:00,6,51.89
10009,500140,2026-01-11 00:00:00,5,17.61
10055,500791,2026-04-18 00:00:00,1,27.63
10103,501073,2026-03-03 00:00:00,3,7.04
10012,500181,2025-11-09 00:00:00,1,53.82
10023,500376,2026-02-23 00:00:00,2,38.82
10045,500717,2026-06-19 00:00:00,1,10.53
10028,500463,2026-07-13 00:00:00,3,24.17
10009,500146,2026-05-15 00:00:00,3,30.25
10023,500376,2026-02-23 00:00:00,2,28.11
10019,500324,2026-05-19 00:00:00,3,40.56
10050,500754,2026-05-25 00:00:00,1,27.06
10013,500212,2026-06-21 00:00:00,6,19.71
10063,500850,2026-04-26 00:00:00,4,21.93
10026,500431,2026-06-07 00:00:00,5,16.22
10047,500736,2026-05-30 00:00:00,4,23.99
10021,500354,2026-04-15 00:00:00,6,58.73
10003,500033,2026-05-05 00:00:00,1,36.9
10051,500761,2026-05-05 00:00:00,1,20.11
10027,500444,2026-07-12 00:00:00,2,55.94
10047,500728,2026-04-20 00:00:00,3,31.81
10056,500805,2026-05-24 00:00:00,1,33.76
10008,500118,2026-05-21 00:00:00,3,24.79
10090,501016,2026-04-26 00:00:00,3,15.79
10052,500766,2025-12-04 00:00:00,4,30.96
10042,500687,2026-02-21 00:00:00,4,9.32
10036,500604,2025-12-15 00:00:00,2,43.11
10030,500493,2026-05-10 00:00:00,1,57.88
10035,500602,2026-07-15 00:00:00,4,34.67
10012,500189,2026-03-20 00:00:00,2,16.41
10107,501091,2026-03-25 00:00:00,3,10.46
10056,500803,2026-04-07 00:00:00,1,21.99
10117,501140,2026-01-09 00:00:00,3,7.19
10010,500152,2026-04-03 00:00:00,5,48.75
10092,501028,2026-03-22 00:00:00,2,22.12
10004,500053,2026-04-09 00:00:00,2,46.24
10055,500794,2026-05-25 00:00:00,2,25.49
10086,501004,2026-03-18 00:00:00,2,14.6
10016,500271,2026-05-08 00:00:00,6,48.52
10034,500567,2025-12-20 00:00:00,6,29.61
10036,500617,2026-07-07 00:00:00,2,45.74
10105,501082,2026-03-07 00:00:00,2,16.78
10007,500097,2026-05-21 00:00:00,4,41.47
10038,500640,2026-07-13 00:00:00,6,22.47
10045,500711,2026-02-23 00:00:00,2,11.34
10038,500632,2026-07-01 00:00:00,2,16.39
10093,501031,2026-02-28 00:00:00,2,15.76
