Customer ID,Invoice,InvoiceDate,Quantity,Price
20006,700065,2026-06-02 00:00:00,1,94.58
20125,700686,2025-10-06 00:00:00,1,22.06
20012,700123,2026-04-04 00:00:00,2,33.16
20028,700317,2026-05-03 00:00:00,3,35.58
20092,700620,2026-03-16 00:00:00,1,46.77
20031,700341,2026-07-04 00:00:00,2,58.37
20007,700081,2026-07-17 00:00:00,3,72.94
20082,700576,2026-01-18 00:00:00,2,38.6
20052,700473,2025-11-17 00:00:00,2,30.75
20057,700489,2025-09-27 00:00:00,1,27.02
20060,700503,2026-04-09 00:00:00,1,37.04
20082,700577,2026-01-31 00:00:00,1,46.09
20049,700460,2026-05-16 00:00:00,2,57.42
20106,700660,2025-12-18 00:00:00,2,16.75
20067,700522,2025-11-18 00:00:00,2,23.51
20003,700021,2026-01-12 00:00:00,2,46.55
20001,700009,2026-05-10 00:00:00,1,74.28
20132,700696,2026-01-13 00:00:00,1,15.97
20012,700128,2026-05-26 00:00:00,3,73.96
20007,700081,2026-07-17 00:00:00,2,80.6
20023,700269,2026-02-09 00:00:00,1,47.08
20041,700402,2025-12-09 00:00:00,2,38.03
20052,700472,2025-11-03 00:00:00,1,16.66
20044,700424,2026-02-13 00:00:00,3,49.7
20018,700197,2026-06-14 00:00:00,1,61.83
20026,700303,2026-06-30 00:00:00,2,69.51
20072,700545,2026-03-29 00:00:00,2,43.51
20041,700406,2026-06-13 00:00:00,2,37.6
20016,700170,2026-05-01 00:00:00,3,57.79
20068,700529,2026-03-26 00:00:00,2,25.44
20052,700475,2025-12-11 00:00:00,1,32.02
20020,700233,2026-07-14 00:00:00,1,50.35
20042,700412,2026-03-24 00:00:00,1,60.09
20012,700123,2026-04-04 00:00:00,3,65.23
20031,700340,2026-07-03 00:00:00,3,33.6
20140,700710,2025-11-17 00:00:00,2,19.92
20024,700280,2026-06-23 00:00:00,2,76.15
20084,700586,2025-12-31 00:00:00,1,37.2
20037,700378,2026-06-27 00:00:00,1,34.69
20033,700352,2026-01-25 00:00:00,1,47.78
20087,700600,2025-09-27 00:00:00,1,17.07
20102,700652,2026-01-27 00:00:00,1,17.91
20018,700208,2026-07-18 00:00:00,3,90.14
20092,700620,2026-03-16 00:00:00,1,39.37
20006,700067,2026-06-05 00:00:00,3,35.05
20008,700088,2026-05-22 00:00:00,2,118.85
20085,700591,2026-04-19 00:00:00,2,49.46
20034,700360,2026-04-16 00:00:00,2,62.95
20027,700308,2026-05-19 00:00:00,2,67.78
20006,700054,2026-03-07 00:00:00,3,81.13
20024,700281,2026-06-23 00:00:00,2,67.91
20016,700179,2026-06-16 00:00:00,3,45.24
20094,700629,2026-05-09 00:00:00,2,38.94
20091,700615,2026-03-08 00:00:00,1,32.32
20035,700365,2026-05-06 00:00:00,3,64.95
20008,700090,2026-05-28 00:00:00,1,41.55
20005,700047,2026-05-05 00:00:00,2,45.47
20009,700097,2025-12-23 00:00:00,1,113.5
20088,700603,2026-04-02 00:00:00,2,31.62
20045,700438,2026-06-21 00:00:00,1,21.16
20046,700442,2026-05-18 00:00:00,1,25.94
20040,700395,2026-02-17 00:00:00,2,21.53
20059,700498,2026-04-07 00:00:00,1,47.94
20010,700108,2026-04-08 00:00:00,3,59.91
20089,700610,2026-05-19 00:00:00,1,18.39
20035,700365,2026-05-06 00:00:00,2,51.82
20009,700096,2025-11-25 00:00:00,2,45.64
20054,700480,2026-03-02 00:00:00,1,29.08
20022,700253,2026-05-22 00:00:00,1,30.73
20034,700360,2026-04-16 00:00:00,3,39.61
20108,700662,2025-08-15 00:00:00,1,30.52
20004,700035,2026-02-06 00:00:00,1,47.78
20027,700306,2026-03-11 00:00:00,1,21.77
20076,700557,2026-02-12 00:00:00,1,34.31
20006,700069,2026-07-12 00:00:00,3,78.82
20009,700098,2025-12-30 00:00:00,2,52.48
20030,700331,2026-05-10 00:00:00,3,20.43
20017,700193,2026-07-09 00:00:00,2,40.57
20031,700342,2026-07-11 00:00:00,1,66.63
20010,700111,2026-06-19 00:00:00,2,111.46
20008,700088,2026-05-22 00:00:00,2,42.79
20149,700724,2025-08-16 00:00:00,2,10.73
20012,700126,2026-05-07 00:00:00,3,31.74
20021,700244,2026-03-29 00:00:00,2,53.63
20016,700182,2026-07-17 00:00:00,3,38.12
20007,700073,2026-06-08 00:00:00,1,56.64
20044,700425,2026-02-15 00:00:00,2,65.16
20011,700114,2026-05-30 00:00:00,2,106.5
20140,700711,2026-01-06 00:00:00,2,14.63
20041,700401,2025-12-08 00:00:00,1,67.44
20021,700249,2026-07-16 00:00:00,3,117.98
20017,700192,2026-06-28 00:00:00,1,38.67
20047,700450,2026-06-17 00:00:00,3,28.42
20075,700553,2026-04-25 00:00:00,2,29.45
20050,700464,2026-03-15 00:00:00,3,33.36
20114,700672,2025-08-10 00:00:00,1,37.48
20051,700470,2026-03-20 00:00:00,1,22.52
20007,700078,2026-07-01 00:00:00,1,71.22
20015,700162,2026-06-22 00:00:00,3,71.25
20002,700016,2026-05-14 00:00:00,3,100.46
20147,700722,2025-11-25 00:00:00,2,21.23
20091,700615,2026-03-08 00:00:00,2,38.49
20122,700682,2026-02-03 00:00:00,2,23.31
20010,700111,2026-06-19 00:00:00,2,79.6
20022,700254,2026-05-27 00:00:00,1,103.16
20015,700160,2026-05-17 00:00:00,3,67.66
20002,700012,2026-03-21 00:00:00,1,118.23
20014,700148,2026-05-31 00:00:00,3,39.32
20039,700391,2026-05-06 00:00:00,2,27.45
20069,700532,2026-02-09 00:00:00,1,33.12
20039,700391,2026-05-06 00:00:00,1,64.23
20024,700282,2026-06-27 00:00:00,3,48.24
20066,700518,2025-10-25 00:00:00,2,17.86
20083,700584,2026-01-21 00:00:00,1,17.32
20096,700634,2026-01-12 00:00:00,2,17.36
20055,700485,2026-03-13 00:00:00,2,33.68
20089,700607,2025-10-11 00:00:00,2,30.08
20002,700017,2026-05-29 00:00:00,2,73.37
20038,700387,2026-07-13 00:00:00,3,35.07
20072,700544,2026-02-09 00:00:00,2,25.15
20128,700689,2025-11-05 00:00:00,1,32.29
20002,700018,2026-06-16 00:00:00,2,113.29
20042,700408,2025-12-25 00:00:00,2,29.21
20014,700151,2026-06-28 00:00:00,1,80.21
20099,700644,2026-03-07 00:00:00,1,33.06
20061,700505,2026-01-14 00:00:00,1,48.83
20043,700421,2026-06-19 00:00:00,1,25.42
20092,700622,2026-04-15 00:00:00,1,45.51
20072,700544,2026-02-09 00:00:00,2,39.99
20044,700430,2026-06-10 00:00:00,3,23.44
20042,700411,2026-02-25 00:00:00,1,63.49
20009,700104,2026-07-03 00:00:00,3,80.08
20146,700720,2025-10-06 00:00:00,1,13.17
20066,700518,2025-10-25 00:00:00,2,36.0
20046,700442,2026-05-18 00:00:00,2,32.37
20035,700367,2026-07-04 00:00:00,2,67.01
20002,700016,2026-05-14 00:00:00,1,88.45
20011,700121,2026-07-17 00:00:00,3,72.11
20013,700145,2026-06-15 00:00:00,3,110.75
20004,700042,2026-07-03 00:00:00,1,63.38
20045,700434,2026-03-11 00:00:00,3,68.98
20022,700255,2026-06-02 00:00:00,3,84.34
20069,700534,2026-03-08 00:00:00,1,47.45
20070,700538,2026-04-10 00:00:00,1,43.24
20066,700519,2025-12-23 00:00:00,2,39.45
20139,700709,2025-10-16 00:00:00,2,22.16
20041,700406,2026-06-13 00:00:00,1,33.94
20081,700574,2025-08-07 00:00:00,1,20.0
20013,700141,2026-03-06 00:00:00,2,75.54
20020,700236,2026-07-18 00:00:00,2,33.27
20002,700013,2026-03-23 00:00:00,2,111.69
20096,700636,2026-03-20 00:00:00,2,44.69
20096,700635,2026-02-19 00:00:00,1,47.28
20105,700657,2025-06-24 00:00:00,1,23.12
20024,700289,2026-07-27 00:00:00,1,104.59
20024,700288,2026-07-24 00:00:00,2,118.86
20088,700604,2026-04-19 00:00:00,1,39.06
20050,700464,2026-03-15 00:00:00,1,40.77
20032,700345,2026-05-02 00:00:00,1,31.82
20037,700374,2026-05-22 00:00:00,2,30.94
20129,700690,2026-01-30 00:00:00,1,21.87
20006,700056,2026-03-17 00:00:00,3,118.39
20043,700423,2026-07-04 00:00:00,3,26.65
20014,700150,2026-06-21 00:00:00,1,109.98
20037,700377,2026-06-08 00:00:00,1,61.83
20034,700357,2026-01-14 00:00:00,2,58.63
20035,700367,2026-07-04 00:00:00,2,53.46
20018,700207,2026-07-17 00:00:00,1,109.86
20008,700091,2026-06-06 00:00:00,2,54.28
20048,700454,2026-07-04 00:00:00,1,63.63
20125,700685,2025-06-16 00:00:00,2,36.78
20014,700152,2026-06-28 00:00:00,3,34.76
20049,700461,2026-05-18 00:00:00,1,43.05
20037,700380,2026-07-05 00:00:00,2,50.8
20001,700011,2026-07-13 00:00:00,1,92.92
20030,700328,2026-01-05 00:00:00,3,60.83
20032,700346,2026-05-02 00:00:00,3,31.92
20008,700093,2026-06-23 00:00:00,3,46.26
20015,700164,2026-07-13 00:00:00,3,47.78
20008,700087,2026-05-19 00:00:00,2,113.25
20036,700373,2026-07-01 00:00:00,2,63.45
20022,700251,2026-05-20 00:00:00,2,85.19
20101,700650,2025-08-08 00:00:00,2,12.67
20020,700225,2026-06-25 00:00:00,3,69.02
20145,700719,2026-01-29 00:00:00,2,13.42
20016,700173,2026-05-15 00:00:00,1,102.14
20009,700096,2025-11-25 00:00:00,1,41.74
20072,700541,2025-12-23 00:00:00,1,47.24
20013,700142,2026-04-16 00:00:00,1,32.63
20031,700335,2026-06-15 00:00:00,3,60.77
20003,700024,2026-02-16 00:00:00,1,67.88
20007,700074,2026-06-11 00:00:00,1,51.32
20017,700189,2026-06-17 00:00:00,2,102.74
20051,700471,2026-04-06 00:00:00,1,17.07
20111,700667,2025-07-05 00:00:00,2,27.5
20025,700294,2026-06-15 00:00:00,2,73.07
20016,700179,2026-06-16 00:00:00,2,112.48
20006,700062,2026-05-21 00:00:00,1,116.11
20003,700031,2026-06-22 00:00:00,1,36.96
20008,700090,2026-05-28 00:00:00,1,31.49
20040,700394,2026-01-01 00:00:00,2,42.26
20119,700678,2025-09-11 00:00:00,1,19.95
20016,700166,2026-04-19 00:00:00,2,91.98
20013,700145,2026-06-15 00:00:00,3,93.19
20024,700285,2026-07-16 00:00:00,1,111.32
20028,700317,2026-05-03 00:00:00,1,55.1
20071,700540,2026-03-04 00:00:00,2,22.0
20041,700406,2026-06-13 00:00:00,2,44.34
20054,700479,2026-02-11 00:00:00,2,19.94
20077,700562,2026-04-29 00:00:00,2,36.41
20006,700061,2026-05-19 00:00:00,1,57.81
20017,700186,2026-05-29 00:00:00,1,69.44
20003,700032,2026-06-24 00:00:00,3,87.69
20006,700067,2026-06-05 00:00:00,1,77.02
20074,700549,2025-08-15 00:00:00,1,23.63
20043,700416,2026-02-04 00:00:00,1,28.74
20009,700104,2026-07-03 00:00:00,3,106.83
20005,700049,2026-05-31 00:00:00,2,76.11
20020,700234,2026-07-15 00:00:00,1,50.86
20046,700443,2026-06-02 00:00:00,3,31.09
20030,700333,2026-06-20 00:00:00,3,41.71
20023,700272,2026-04-01 00:00:00,2,72.83
20006,700059,2026-03-23 00:00:00,3,78.33
20044,700429,2026-06-07 00:00:00,2,54.52
20061,700504,2025-12-11 00:00:00,2,46.65
20001,700006,2026-04-17 00:00:00,3,117.29
20044,700429,2026-06-07 00:00:00,1,55.91
20006,700060,2026-04-30 00:00:00,1,100.16
20130,700692,2025-11-28 00:00:00,1,31.42
20006,700068,2026-07-03 00:00:00,1,59.41
20091,700616,2026-03-20 00:00:00,1,19.4
20076,700556,2025-12-28 00:00:00,1,24.59
20059,700498,2026-04-07 00:00:00,1,23.73
20030,700327,2025-12-20 00:00:00,2,30.82
20047,700447,2026-03-27 00:00:00,1,32.33
20091,700617,2026-04-12 00:00:00,1,32.59
20008,700090,2026-05-28 00:00:00,1,69.06
20038,700383,2026-02-14 00:00:00,2,68.81
20017,700184,2026-05-24 00:00:00,2,64.61
20106,700659,2025-11-22 00:00:00,1,23.36
20136,700702,2025-04-19 00:00:00,1,21.41
20012,700126,2026-05-07 00:00:00,2,56.48
20016,700178,2026-06-15 00:00:00,3,69.52
20032,700345,2026-05-02 00:00:00,2,49.09
20143,700715,2025-03-02 00:00:00,1,29.58
20090,700613,2026-04-11 00:00:00,2,44.63
20035,700363,2026-04-20 00:00:00,1,32.87
20025,700290,2026-05-14 00:00:00,1,36.54
20002,700014,2026-04-23 00:00:00,3,32.28
20022,700263,2026-06-22 00:00:00,1,38.2
20099,700643,2026-03-05 00:00:00,1,19.81
20096,700634,2026-01-12 00:00:00,2,30.37
20028,700318,2026-06-02 00:00:00,1,53.42
20031,700339,2026-06-29 00:00:00,1,24.03
20043,700420,2026-06-01 00:00:00,3,64.72
20023,700272,2026-04-01 00:00:00,3,81.29
20006,700059,2026-03-23 00:00:00,2,34.82
20094,700629,2026-05-09 00:00:00,2,23.37
20043,700418,2026-02-28 00:00:00,1,44.9
20144,700718,2025-08-30 00:00:00,2,14.35
20023,700267,2026-01-27 00:00:00,3,85.37
20105,700658,2025-08-25 00:00:00,2,27.81
20025,700297,2026-07-25 00:00:00,2,65.53
20064,700514,2026-03-28 00:00:00,1,16.28
20002,700012,2026-03-21 00:00:00,3,33.14
20085,700593,2026-05-16 00:00:00,1,49.61
20079,700568,2026-03-26 00:00:00,1,23.23
20112,700669,2025-01-17 00:00:00,1,17.11
20030,700334,2026-07-03 00:00:00,2,44.32
20038,700384,2026-04-17 00:00:00,1,48.63
20129,700691,2026-02-09 00:00:00,1,22.96
20006,700061,2026-05-19 00:00:00,3,52.4
20071,700539,2025-11-28 00:00:00,1,31.42
20084,700588,2026-03-18 00:00:00,2,15.86
20063,700512,2026-03-07 00:00:00,2,43.73
20031,700335,2026-06-15 00:00:00,1,48.66
20019,700214,2026-04-23 00:00:00,3,88.78
20030,700334,2026-07-03 00:00:00,1,57.88
20015,700159,2026-04-28 00:00:00,1,72.67
20032,700349,2026-06-13 00:00:00,1,64.83
20078,700564,2025-07-28 00:00:00,2,17.84
20072,700542,2025-12-29 00:00:00,2,36.07
20037,700375,2026-05-29 00:00:00,3,52.43
20040,700396,2026-02-22 00:00:00,1,67.77
20080,700569,2025-12-03 00:00:00,1,23.04
20081,700575,2026-03-19 00:00:00,2,40.57
20032,700349,2026-06-13 00:00:00,1,24.45
20005,700048,2026-05-24 00:00:00,3,112.58
20028,700319,2026-06-27 00:00:00,2,26.03
20086,700598,2026-04-27 00:00:00,1,31.01
20012,700132,2026-07-17 00:00:00,1,110.93
20078,700563,2025-06-28 00:00:00,2,44.4
20024,700281,2026-06-23 00:00:00,3,96.07
20076,700555,2025-09-30 00:00:00,2,21.13
20002,700017,2026-05-29 00:00:00,2,70.88
20016,700171,2026-05-09 00:00:00,3,97.38
20019,700213,2026-04-04 00:00:00,2,68.54
20006,700057,2026-03-22 00:00:00,2,114.37
20013,700142,2026-04-16 00:00:00,2,111.29
20147,700722,2025-11-25 00:00:00,1,25.94
20028,700318,2026-06-02 00:00:00,2,50.97
20043,700419,2026-04-12 00:00:00,3,27.41
20051,700469,2026-03-18 00:00:00,2,16.15
20031,700339,2026-06-29 00:00:00,2,44.93
20022,700260,2026-06-21 00:00:00,1,63.41
20036,700371,2026-06-21 00:00:00,1,43.01
20037,700374,2026-05-22 00:00:00,3,65.87
20047,700448,2026-04-29 00:00:00,1,60.71
20052,700472,2025-11-03 00:00:00,1,49.51
20103,700654,2025-11-11 00:00:00,2,17.84
20120,700680,2025-10-19 00:00:00,1,39.49
20119,700678,2025-09-11 00:00:00,2,13.28
20150,700725,2025-08-09 00:00:00,1,17.57
20027,700306,2026-03-11 00:00:00,2,50.43
20014,700156,2026-07-25 00:00:00,2,49.28
20124,700684,2025-07-23 00:00:00,2,24.9
20014,700150,2026-06-21 00:00:00,1,55.66
20025,700295,2026-06-28 00:00:00,1,65.31
20067,700521,2025-10-30 00:00:00,1,31.06
20046,700439,2025-12-05 00:00:00,3,37.28
20041,700407,2026-06-23 00:00:00,2,31.2
20039,700392,2026-06-23 00:00:00,1,58.86
20012,700124,2026-04-12 00:00:00,3,97.02
20029,700323,2026-02-24 00:00:00,3,52.21
20050,700467,2026-06-11 00:00:00,3,23.33
20003,700023,2026-02-14 00:00:00,1,84.64
20020,700235,2026-07-17 00:00:00,2,102.43
20024,700286,2026-07-23 00:00:00,2,111.12
20042,700413,2026-04-14 00:00:00,1,27.29
20022,700264,2026-06-26 00:00:00,1,60.84
20085,700590,2026-01-07 00:00:00,2,41.35
20018,700203,2026-07-08 00:00:00,2,51.07
20036,700368,2026-06-07 00:00:00,3,63.21
20001,700003,2026-01-25 00:00:00,2,88.68
20083,700582,2025-12-04 00:00:00,1,26.43
20143,700716,2025-11-01 00:00:00,2,16.32
20012,700132,2026-07-17 00:00:00,1,85.55
20016,700175,2026-05-22 00:00:00,1,73.19
20070,700536,2026-01-31 00:00:00,2,26.02
20072,700543,2026-01-12 00:00:00,2,46.88
20010,700107,2026-04-05 00:00:00,2,87.84
20085,700591,2026-04-19 00:00:00,2,38.65
20070,700538,2026-04-10 00:00:00,1,20.24
20028,700315,2026-03-09 00:00:00,2,46.8
20020,700229,2026-07-04 00:00:00,2,102.5
20014,700149,2026-06-18 00:00:00,1,96.47
20037,700380,2026-07-05 00:00:00,2,43.35
20019,700211,2026-03-14 00:00:00,1,49.24
20018,700206,2026-07-16 00:00:00,2,115.53
20127,700688,2025-11-13 00:00:00,2,21.91
20025,700296,2026-07-09 00:00:00,1,62.3
20120,700680,2025-10-19 00:00:00,2,10.39
20055,700485,2026-03-13 00:00:00,2,26.15
20099,700645,2026-03-16 00:00:00,1,39.22
20104,700655,2025-09-08 00:00:00,2,18.9
20018,700198,2026-06-18 00:00:00,3,45.95
20106,700659,2025-11-22 00:00:00,1,20.4
20021,700247,2026-05-28 00:00:00,1,38.83
20027,700310,2026-06-05 00:00:00,3,25.16
20029,700323,2026-02-24 00:00:00,1,31.64
20019,700213,2026-04-04 00:00:00,2,93.33
20023,700277,2026-06-15 00:00:00,2,105.67
20088,700602,2026-03-15 00:00:00,1,25.9
20076,700558,2026-03-10 00:00:00,1,45.36
20029,700322,2026-02-10 00:00:00,2,51.98
20093,700623,2026-04-25 00:00:00,2,46.96
20047,700448,2026-04-29 00:00:00,1,42.25
20022,700251,2026-05-20 00:00:00,1,44.6
20004,700041,2026-06-02 00:00:00,2,103.09
20003,700028,2026-04-30 00:00:00,2,51.13
20012,700132,2026-07-17 00:00:00,3,33.52
20077,700561,2025-12-02 00:00:00,2,43.53
20076,700556,2025-12-28 00:00:00,2,38.26
20018,700201,2026-06-30 00:00:00,2,99.95
20054,700480,2026-03-02 00:00:00,1,29.32
20028,700315,2026-03-09 00:00:00,3,35.25
20083,700584,2026-01-21 00:00:00,2,20.41
20002,700018,2026-06-16 00:00:00,1,119.27
20012,700129,2026-06-01 00:00:00,1,36.28
20013,700145,2026-06-15 00:00:00,2,94.38
20026,700303,2026-06-30 00:00:00,1,44.99
20046,700444,2026-07-07 00:00:00,1,53.54
20006,700058,2026-03-22 00:00:00,1,64.77
20017,700187,2026-06-05 00:00:00,2,34.11
20016,700168,2026-04-21 00:00:00,2,52.22
20025,700292,2026-05-31 00:00:00,3,54.39
20036,700373,2026-07-01 00:00:00,2,49.31
20040,700397,2026-03-15 00:00:00,3,34.5
20001,700003,2026-01-25 00:00:00,2,61.23
20049,700455,2026-01-10 00:00:00,1,62.68
20022,700266,2026-07-12 00:00:00,3,41.51
20004,700037,2026-04-21 00:00:00,1,104.14
20090,700614,2026-04-15 00:00:00,1,43.36
20021,700248,2026-06-23 00:00:00,3,62.62
20006,700068,2026-07-03 00:00:00,3,87.37
20013,700143,2026-05-17 00:00:00,3,56.26
20011,700117,2026-06-06 00:00:00,2,85.99
20082,700578,2026-02-13 00:00:00,1,20.91
20020,700225,2026-06-25 00:00:00,1,118.85
20028,700316,2026-04-06 00:00:00,1,35.57
20053,700478,2026-05-15 00:00:00,1,27.24
20080,700573,2026-03-03 00:00:00,2,17.39
20044,700430,2026-06-10 00:00:00,3,27.18
20024,700287,2026-07-24 00:00:00,2,33.34
20131,700695,2025-12-18 00:00:00,1,24.41
20012,700133,2026-07-18 00:00:00,1,41.32
20046,700441,2026-03-16 00:00:00,1,23.17
20071,700539,2025-11-28 00:00:00,2,38.29
20049,700457,2026-03-11 00:00:00,1,51.24
20024,700287,2026-07-24 00:00:00,1,82.24
20060,700503,2026-04-09 00:00:00,1,44.4
20094,700628,2026-04-23 00:00:00,1,41.29
20054,700479,2026-02-11 00:00:00,2,16.56
20007,700071,2026-05-30 00:00:00,1,85.31
20060,700502,2026-03-16 00:00:00,1,22.92
20087,700599,2025-07-20 00:00:00,1,29.0
20011,700119,2026-07-06 00:00:00,3,91.68
20017,700189,2026-06-17 00:00:00,1,93.35
20056,700486,2026-03-07 00:00:00,1,49.46
20021,700242,2025-12-29 00:00:00,2,52.83
20150,700726,2025-09-30 00:00:00,2,25.16
20015,700159,2026-04-28 00:00:00,3,111.96
20098,700639,2026-01-04 00:00:00,1,22.01
20043,700418,2026-02-28 00:00:00,1,33.32
20040,700394,2026-01-01 00:00:00,3,24.76
20034,700359,2026-02-08 00:00:00,2,54.34
20029,700324,2026-03-29 00:00:00,2,47.09
20015,700158,2026-04-09 00:00:00,1,32.26
20049,700459,2026-04-13 00:00:00,1,57.15
20013,700136,2026-01-20 00:00:00,1,42.17
20080,700570,2025-12-29 00:00:00,1,49.96
20038,700381,2025-11-15 00:00:00,1,39.76
20085,700592,2026-05-13 00:00:00,1,16.87
20035,700364,2026-04-23 00:00:00,3,35.56
20003,700033,2026-06-28 00:00:00,3,83.4
20036,700368,2026-06-07 00:00:00,1,54.99
